"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"104","90","The Hollywood Reporter","Frank Scheck","February 15th, 2016","for a previous production  It retains a fierce emotional immediacy in this terrifically entertaining musical. There's no shortage of major-league talent involved in this glorified tryout production, including composer Alan Menken...Palminteri's book is highly effective in its blend of serious emotion and raucous humor. Thankfully, it retains the original play's hard edge with copious amounts of profanity and graphically staged violence that make it feel refreshingly unsanitized.",""
"105","80","Variety","Frank Rizzo","February 16th, 2016","for a previous production  While there are several pleasant ballads and some fun uptempo songs, the score lacks killer numbers for these mean streets...The performances are solid overall. Cordero makes an appealing hood, though he lacks the fearsome menace lurking just beneath the cool that Palminteri evoked in the film...It all makes for an entertaining, if restrained, coming-of-age tale <U+2014> but it could use a few more killer numbers to make a lasting impression.",""
"106","40","The Huffington Post","Michael Giltz","February 18th, 2016","for a previous production  Certainly the book isn<U+2019>t the problem...But too many squandered opportunities keep 'A Bronx Tale' from taking flight as a musical...The choreography is by Sergio Trujillo but this show never really feels like one that moves...What surely was imagined as the next 'Jersey Boys' is more likely to make you wish Palminteri would hold the music and just bring back the one-man show that made his name.",""
"107","60","AM New York","Matt Windman","February 15th, 2016","for a previous production  The musical has a lot of promise, but it needs more work before it heads to New York or elsewhere. Not much happens in the plodding Act One<U+2026>On the other hand, the choppy Act Two is an excess of tumult and plot twists. Palminteri<U+2019>s script relies too heavily on direct narration. At present, it feels less like a coherent musical than a one-man show paired with a doo-wop concert. But the production is polished and stylish, the score is catchy and Palminteri<U+2019>s nostalgic air is touching.",""
"108","60","New York Daily News","Joe Dziemianowicz","February 16th, 2016","for a previous production  While there are crowd-pleasing tunes and one earwig, the show lacks breakout numbers that would make it really special or memorable...A show about a hometown teenager finding himself lacks its own identity. That<U+2019>s exacerbated by the fact that the musical leans heavily on Calogero telling his story directly to the audience. It makes the show feels like a retread<U+2026>Fans of either the play, the movie or both are apt to find 'A Bronx Tale' entertaining.",""
"109","75","CurtainUp","Simon Saltzman","February 14th, 2016","for a previous production  This exuberantly acted and smartly staged trip down one man's unapologetically sentimentalized memory lane has the makings of a hit<U+2026>It is the vibrant score by Menken that essentially puts the show into its orbit. Its joyously integrated pretensions of the doo-wop era are perfectly blended with the best Broadway tradition<U+2026>Act II is not nearly as exciting as the first and feels unnecessarily stretched...Act I however rides along on enough of a high to make the full show an audience pleaser.",""
"110","80","Broadway Blog","Ryan Leeds","February 23rd, 2016","for a previous production  Palminteri hasn<U+2019>t reinvented the wheel with the musical<U+2019>s book; through De Niro and Zaks<U+2019> careful direction and with Menken and Slater<U+2019>s catchy and memorable score, he<U+2019>s instead enhanced it with even more heart and soul...The cast is exceptional<U+2026><U+2019>A Bronx Tale<U+2019> is not entirely flawless. It occasionally drifts into over-sentimentality<U+2026>Still, the themes of loyalty, family, and emancipation will resonate with audiences and, with a few minor changes, it could well be a<U+2014>dare I say it<U+2014>hit",""
"111","40","NJ.com","Patrick Maley","February 16th, 2016","for a previous production  Palminteri's tale captures the essence of Calogero's waning innocence without drifting into sentimentality. The same cannot be said about this musical version, whose songs suffer from a peculiar mawkishness<U+2026>Certainly music enters successfully in places<U+2026>On the whole, however, the musical additions sap the drama of its grit. The switchblade comb being sold at the Paper Mill's gift shop is an apt metaphor for 'A Bronx Tale: The Musical': power surrendered in favor of charm.",""
"112","80","Cliched, Entertaining  Sophia C",""," January 18th, 2017","See it if you want to see something entertaining with a decent storyline.","Don't see it if you want to laugh, all of the humor is completely unoriginal.="
"113","65","Cliched, Slow, Dated  Jasmine P",""," January 16th, 2017","See it if You liked the movie.","Don't see it if Don't like musicals based off of movies that didn't have music to begin with.="
"114","88","Must see, Great writing, Entertaining  Jasmine 4",""," January 16th, 2017","See it if you liked the movie. This musical was fantastic. Bobby Conte Thornton (He played C) did a great job and Nic Cordero as Sonny was incredible","Don't see it if You're not a fan of the movie or don't like stereotypes.="
"115","86","Ambitious, Must see, Resonant, Entertaining  Angelica 8",""," January 13th, 2017","See it if you grew up in an Italian-American neighborhood/family/heritage/appreciation and understand mob culture v. family especially during the 60s","Don't see it if you dislike coming of age tales, love stories, Italian-American culture, or musicals based off movies, or the mafia.="
"116","67","Entertaining, Great singing, Great staging  stephanie 35",""," January 12th, 2017","See it if you want a quick show that's entertaining and easy to watch.","Don't see it if there are other shows out that you haven't seen. Decent show but nothing out of this world.="
"117","78","Disappointing, Slow, Entertaining  Cristina 3",""," January 12th, 2017","See it if You want a light show that is entertaining but not too heavy","Don't see it if you are expecting a fabulous show="
"118","85","Absorbing, Delightful, Intelligent, Great writing, Entertaining  Donald 9",""," January 5th, 2017","See it if You've got a heart.","Don't see it if You have no goals or ambitions.="
"119","85","Great acting, Dated, Entertaining, Great singing, Great staging  Ellen 26",""," December 28th, 2016","See it if You enjoy good music and great staging with a Jersey Boys/West Side Story feel. Some of the themes are quite relevant today.","Don't see it if You do not like autobiographical shows, or a production of a child from a loving and hard working family is drawn to the streets.="
"120","51","Cliched, Dated, Weak script, Good singing and acting  Bill 8",""," December 28th, 2016","See it if you like to feel comfortable and not be surprised. The performances are fine.","Don't see it if you like to be surprised.="
"121","85","Ambitious, Great acting, Entertaining, Great singing, Great staging  Susan HW",""," December 28th, 2016","See it if How making this a musical was a great idea. The talent in this musical is amazing, especially young Hudson Loverro. A must see!","Don't see it if N/A="
"122","75","Funny, Cliched, Entertaining, Fun, Fluffy  DEClarke85",""," December 22nd, 2016","See it if you like traditional Broadway shows that feel like traditional Broadway shows. This is Broadway's bowl of spaghetti with simple red sauce.","Don't see it if you're looking for something edgy, gritty, realistic, absorbing, thought-provoking, powerful, raw. This is like Hairspray meets Jersey Boys.="
"123","86","Funny, Great acting, Entertaining, Great singing, Great staging  Jeff L 6259",""," December 17th, 2016","See it if You're a fan of the movie. Or enjoy musicals set in Bronx inthe 1960s","Don't see it if Not a fan of the movie. Or big musicals with a gangster theme.="
"124","81","Delightful, Great acting, Intense  DoubleDReviews",""," December 16th, 2016","See it if If you're a fan of the movie or like the sound of a 60s score with average characters and performances but a great story!","Don't see it if If you're looking for something deep and like to avoid cliches.="
"125","74","Disappointing, Cliched, Entertaining, Great singing, Great choreography  M 608343",""," December 15th, 2016","See it if you like stories tied up with a bow at the end. Choreography is frickin' brilliant. Music is excellent. Lyrics are banal, at best.","Don't see it if you were hoping for a well rounded musical. Some of the performances are excellent (male leads), some are painful. Great ensemble.="
"126","50","Clever, Great singing, Fluffy  Ryan L 6131",""," December 13th, 2016","See it if You love the source material because it's the musical comedy equilvelant with nods to the brilliant film","Don't see it if You haven't seen the movie perhaps it's not a strong enough piece to stand alone="
"127","75","Middle of the road  michael 6068",""," December 13th, 2016","See it if You liked Jersey boys. Pleasant enough show. There's just quite a few better ones playing now.","Don't see it if Object to interracial love stories.="
"128","45","Indulgent, Disappointing, Cliched, Overrated, Great singing  Jenna the Musical",""," December 8th, 2016","See it if you liked the movie or appreciate Italian culture and humor.","Don't see it if you're expecting a score of the caliber of Alan Menken's other musicals. The music is rather forgettable and the story is quite predictable.="
"129","80","Great acting, Refreshing, Entertaining, Great singing, Great staging  Hopalong",""," December 7th, 2016","See it if You enjoy entertaining musicals, with book by Chazz Palmintieri, music and lyrics by Menken & Slater. The show is full of great performances","Don't see it if You are disinterested in autobiographical shows addressing growing up in NYC,including ethnic and racial themes and stereotypes.="
"130","70","Funny, Cliched, Entertaining, Great singing, Bubble-gum  AngryGreg1979",""," December 7th, 2016","See it if You are looking for an easy enjoyable night out.","Don't see it if You are looking for something you'll remember in a few years.="
"131","81","Ambitious, Delightful, Entertaining  Robert 18",""," December 7th, 2016","See it if Enjoyed the film or like film to Broadway treatments","Don't see it if Hated Jersey a Boys or Rocky the musical="
"132","87","Entertaining, Great music, Seamlessly directed  Mama Rose",""," December 5th, 2016","See it if You like the romantically reminiscence  flashback musicals  coming of age, first love, personal idols, and growing up in the Bronx.","Don't see it if You didn't like Jersey Boys, or don't like Alan Menken. I do. It was an enjoyable night at the theatre.=Also Some outstanding performances by Richard H. Blake - the perfect dad, Nick Cordero's work is always stellar, Hudson Loverro who is adorable, Arianna DeBose who is charming, and Rory Max Kaplan has great energy and a real triple threat in the ensemble.The night I saw it, 12/04/16 there was some real problems with the harmonies of the love duet in the second act. Great Movement/Choreography - doesn't overwhelm the piece, but works well for the story. Innovative set that added to the feeling of time period.Spoiler:The story was a little corny and a little disturbing -that a crime boss could befriend a young boy against the boys' father's wishes....<U+00A0>Read more Read less="
"133","70","Cliched, Entertaining, Great singing, Guys and dolls meets west side story  Jolee C",""," December 2nd, 2016","See it if you like shows that are fun and enjoyable and not exactly hard to follow","Don't see it if you want to see something life-changing.="
"134","87","Clever, Delightful, Entertaining  ZORAYDA M",""," December 1st, 2016","See it if a young man with a moral dilemma, a forbidden romance, and Doo-woop music.Fun and entertaining...I didn't want it to end!","Don't see it if forget about it.........just see it!=Also Nick Cordero was perfect and charismatic as Sonny. He played the tough on the outside mafia guy, who is caring and protective of young Calogero. His character is rough,but sometimes melancholic and wistful.It was truly a multilayered performance....<U+00A0>Read more Read less="
"135","88","Clever, Refreshing, Entertaining  Serena C",""," December 1st, 2016","See it if you like Jersey Boys or West Side Story. This show has a similar vibe, with a lot of fun original musical numbers.","Don't see it if you're expecting a new, groundbreaking show or you get offended by profanity. It is very entertaining, but the story and lyrics just ok.="
"136","70","Ambitious, Clever, Cliched, Entertaining, Great staging  Georgie C",""," May 8th, 2017","See it if You like Jersey Boys meets West Side Story meets Hairspray.","Don't see it if You're over the 60s musicals that sound sort of the same."
"137","81","Edgy, Great acting, Great singing  Dean 6088",""," May 8th, 2017","See it if You like the story","Don't see it if You didn't like the movie="
"138","85","Delightful, Great acting, Resonant, Entertaining  Kerri Lauren",""," May 5th, 2017","See it if you like traditional song and dance musicals in an urban setting. You like heartfelt and heartwarming father/son stories.","Don't see it if you don't like urban musicals involving gangsters and crime. There are loud gunshot sounds."
"139","80","Relevant, Entertaining, Great singing  Alejandro P",""," May 5th, 2017","See it if 1) you want an entertaining show. 2) you are a fan of the movie.","Don't see it if you want to see a show with a great score which will have you humming for days after seeing it."
"140","84","Absorbing, Great acting, Entertaining  Denniss",""," May 4th, 2017","See it if You enjoy an original score with insightful lyrics and a compelling book. A real life adventure tale....Creative team is exquisite.","Don't see it if There is no good reason not to see this. It is entertaining and capable of pleasing almost everyone."
"141","71","A deja vu musical.  David G 6097",""," May 4th, 2017","See it if You like the Bronx If you want to see remnants of West Side Story, In the Heights, Hairspray & Jersey Boys recycled. Good but not great.","Don't see it if If you've seen West Side Story, In the Heightsr,Hairspray or Jersey Boys. You have no patience for eye rolling melodrama appearing in act 2"
"142","71","Great acting, Entertaining, Great singing  Dana O",""," May 3rd, 2017","See it if You like the movie and you want to see a great performance by Nick Cordero.","Don't see it if If you are looking for a really memorable theatre experience."
"143","50","Relevant, Disappointing, Cliched, Great singing  Django",""," May 3rd, 2017","See it if You really love doowop.","Don't see it if You've seen a lot of B'way Musicals. This one is a step down from what's out there now-a-days.=Also My guess is that like, Brightstar  someone  had to much control, and maybe the show could have been better....<U+00A0>Read more Read less"
"144","88","Don't forget about it!  Mark 628161",""," May 1st, 2017","See it if You like broad comedy with heart and some fine erformances.","Don't see it if You are wary of somewhat stereotyped Italians"
"145","50","Disappointing, Dated, Dull, Unoriginal, Weak storytelling  Sheldon C",""," April 29th, 2017","See it if you want to see a decently choreographed show with a mixture of West Side Story and Jersey Boys. Also see if you haven't seen those before.","Don't see it if you are expecting another Jersey Boys or West Side. This show is a rehash of those musicals, and lacks in story, music, and originality."
"146","88","Absorbing, Delightful, Enchanting, Entertaining  Laju",""," April 26th, 2017","See it if If you enjoy shows about NYC history","Don't see it if You want something that is not a musical to see"
"147","90","Great acting, Must see, Resonant, Entertaining  Maria 33",""," April 26th, 2017","See it if U love the movie...","Don't see it if No reason not to...unless u hate NYC, love stories, mafioso types or Italians..but then u suck not the show!!="
"148","90","Funny, Clever, Delightful, Great acting, Entertaining  Vicki 14",""," April 26th, 2017","See it if You like the movie and like musicals","Don't see it if You dont like maifia related movies="
"149","86","Absorbing, Great acting, Riveting, Entertaining, Great singing  MICHELE H 6124",""," April 26th, 2017","See it if You like be a good musical. It's definitely worth seeing!","Don't see it if You don't like that type of music or musicals in general="
"150","69","Indulgent, Banal, Disappointing, Overrated, Dated  Barbara 6262",""," April 24th, 2017","See it if Sorry CP...it's ok but nothing special. For those that don't get to see many (if any shows) it's perfectly fine.","Don't see it if You see more than a couple shows a year and/or have high expectations. Nothing special here.....="
"151","30","Disappointing  Greg 6090",""," April 23rd, 2017","See it if you like the movie... like decent talent on the stage.","Don't see it if you're looking for a GREAT musical. This just doesn't ever come close. Some great talent on stage, but can't do much with a bad show="
"152","96","Clever, Entertaining, Great singing  Ann K 6159",""," April 21st, 2017","See it if Has a Jersey Boys opening to it-interesting story line, great singing & fun dancing! A cast of humorous actors with a serious side of life.","Don't see it if You are not interested in a story that involves a family and a  wise guy  from the neighborhood plot.="
"153","73","Clever, Great acting, Relevant, Cliched, Dated  HAPPY",""," April 19th, 2017","See it if Film fun. Guys may like it more.","Don't see it if You don't wanna see another westside ish story."
"154","71","Quirky, Romantic, Banal, Disappointing, Cliched  Marc B",""," April 19th, 2017","See it if You love the movie. It's very Jersey Boys-esque","Don't see it if The cartoon-ish songs don't match the serious plot. Everyone's working hard but it doesn't quite land="
"155","79","Romantic, Cliched, Entertaining  Zach A.",""," April 19th, 2017","See it if you loved and miss Jersey Boys, like doo-wop, enjoy the film or stories of star-crossed lovers","Don't see it if you've never seen the film or hope to see something up to par with acclaimed shows of late="
"156","89","Absorbing, Clever, Delightful, Refreshing, Entertaining  Russell B",""," April 17th, 2017","See it if You like Jersey boys and/or westside story. It is a true delight. If you are sick of really heavy dark stories and want a something delight.","Don't see it if You don't like linear narrated stories about family or period pieces. If you are not interested in race and cultural history of NYC.="
"157","88","Funny, Delightful, Great acting, Entertaining, Great singing  MarcyKay",""," April 16th, 2017","See it if You simply want to be entertained. It's a trip into the past with great music and great acting.","Don't see it if You've seen the movie and you didn't like it.="
"158","85","Funny, Entertaining, Great singing  Cath H",""," April 16th, 2017","See it if Your looking for a musical that's really fun","Don't see it if If you don't like musicals="
"159","74","Cliched, Entertaining, Simple, Quick, Sloppy book  Anna DeWitt",""," April 13th, 2017","See it if you're looking for an entertaining night out with a simple story, great talent, and a catchy score. Your parents will love it.","Don't see it if you want theater that pushes the limits and brings out a deep emotional response. Try not to think too hard about the dropped plot threads."
"160","82","Funny, Delightful, Entertaining  Jack D 2",""," April 12th, 2017","See it if You enjoy old fashioned musical comedy even with a serious gang related subject. Good music & performances.","Don't see it if Old fashioned musicals are not your speed."
"161","75","Intense, Romantic, Cliched, Entertaining, Great singing  smileyman",""," April 12th, 2017","See it if You like 60s showtunes, great actors, and you like anti-heroes.","Don't see it if You're tired of the tough Italian jokes and the  forbidden romance  plot.=Also The music will be stuck in your head, but for only about a week. I never got bored, but the story didn't really bring anything new. I'm glad I saw it and I enjoyed it, but there are a lot of better shows to spend your money on....<U+00A0>Read more Read less="
"162","65","Banal, Cliched  OnTheAisle",""," April 9th, 2017","See it if you just want light entertainment.","Don't see it if you love the film. Very simple, cartoonish, one-dimensional characters. No depth. Perfunctory.="
"163","75","Disappointing, Cliched  JerzeyGirl",""," April 7th, 2017","See it if you liked the movie.","Don't see it if this kind of a story line doesn't grab you.="
"164","70","Quirky, Entertaining, Great staging  Jason 7053",""," April 7th, 2017","See it if you are a fan of the movie. The story is powerful and the acting is great","Don't see it if you are not looking for a serious musical. It does have fun moments, but it gets pretty serious.="
"165","82","Funny, Absorbing, Delightful, Great acting, Interesting  LaurenReda",""," April 6th, 2017","See it if You like musicals and have seen the movie. I personally never saw the movie and I really enjoyed learning the story and seeing it adapted.","Don't see it if You don't like musicals, the movie, or Jersey Boys.="
"166","100","Great acting, Must see, Entertaining, Great singing  Elizabeth 6080",""," April 5th, 2017","See it if Great all around show music is fantastic","Don't see it if You hated the movie="
"167","80","Indulgent, Entertaining, Great staging  Taryn 7023",""," April 5th, 2017","See it if You're a fan of Jersey Boys, West Side Story, or Saturday Night Fever.","Don't see it if You're looking for something as serious as the movie."
"168","91","Delightful, Must see, Entertaining, Great singing, Great dancing  Diffs92",""," April 3rd, 2017","See it if You want to see some amazing dancing and a really strong company! You like the 60s type of feel, or want an fun and easy, enjoyable show.","Don't see it if You're looking for something a little deeper or profound. If you aren't into mob or urban stories, or a flashback style of story telling.=Also A mix of West Side Story and Jersey Boys really is a perfect way to describe this show....<U+00A0>Read more Read less="
"169","84","Indulgent, Entertaining, Polished  Laura C 6150",""," April 2nd, 2017","See it if You like stories with plot lines around old NY. You like the movie and Robert De Niro. You want to see a well-done show with no loose-ends.","Don't see it if You want to see something new and edgy. If the run of the mill musical is not your thing.=Also I was impressed at how well done the show is. Very well put together with no lulls at all. Engaging and fun while also being emotional. It's the same style of many late 90s/early 2000's shows. A safe bet for an enjoyable night of theater....<U+00A0>Read more Read less"
"170","90","Entertaining, Great singing  Rob 6286",""," March 31st, 2017","See it if You like a perfectly constructed musical with a surprisingly great score","Don't see it if You're looking for anything groundbreaking or genre re-defining="
"171","77","Funny, Entertaining, Fluffy  Jason 6256",""," March 31st, 2017","See it if You want to have a fun night at the theatre.","Don't see it if You're looking for a super deep and involving show."
"172","85","Funny, Absorbing, Entertaining  Member 2ad54e71",""," March 31st, 2017","See it if You want to have a good time.","Don't see it if Don't want to have fun.="
"173","70","Ambitious, Romantic, Entertaining, Easy to watch, People who are new to theater  Samantha Stevens",""," March 30th, 2017","See it if You're family is in town If you like Alan Menken If you like the film If you like Jersey Boys and West Side Story","Don't see it if You like EPIC or spectacle musicals You want something dramatic and really mind changing"
"174","86","Entertaining  alex4chang",""," March 30th, 2017","See it if you loved the movie, or want to see a show with a Jersey Boys type of feel.","Don't see it if You are looking for a show with a more intricate plot. It was entertaining, but that's about it. The kid in the show is great!="
"175","70","Edgy, Cliched, Dated, Great staging  Norm 6161",""," March 30th, 2017","See it if You feel that you can't miss it because you loved the movie.","Don't see it if You are expecting it to be nearly as good as the movie."
"176","94","Absorbing, Great acting, Great singing  Tracy W",""," March 30th, 2017","See it if Love anything NY, West Side Story Jersey Boys etc","Don't see it if Are not a fan of doo woop or early rock and roll="
"177","70","Great acting, Disappointing, Cliched  JoseRafael R",""," March 30th, 2017","See it if like Alan Menken songs, mob stories and and clich<U+00E9> romance.","Don't see it if you want to see something fresh and original."
"178","94","Absorbing, Great acting, Hilarious, Entertaining  Valerie G",""," March 29th, 2017","See it if - You're a fan of the movie - A fan of musicals like Jersey Boys - Like music from Alan Menken - You like an edgy and riveting story","Don't see it if - You'd rather see something family friendly (this is not family friendly AT all) - You're not a fan of the film="
"179","85","Funny, Great acting, Great singing  Sammi",""," March 29th, 2017","See it if It's a great spin on the orginal movie. If you have seen the movie and loved it you will love this spin on the show","Don't see it if You don't like a Bronx tale and upbeat musicals="
"180","85","Funny, Delightful, Entertaining, Fun, Enjoyable  Denis S",""," March 24th, 2017","See it if you grew up in the 50's or 60's, if you saw the movie, if you want to have a good time.","Don't see it if you are a broadway snob and need every show you see to be art or have great music.="
"181","90","Absorbing, Entertaining, Great singing, Great staging, Great dancing and choreography  John 6215",""," March 23rd, 2017","See it if You liked the movie or if you like great dancing and an interesting story.","Don't see it if You don't like shows about gangsters or racism.="
"182","70","Disappointing, Cliched, Mediocre, Entertaining, Decent singing  Lensy 6141",""," March 23rd, 2017","See it if You want a mediocre version of Jersey Boys meets In the Heights meets Guys & Dolls meets West Side Story. Entertaining but overall meh.","Don't see it if You're not a fan of gangster musicals, underdeveloped plot lines, sub-par music, or stereotypes.="
"183","77","Funny, Intense, Entertaining, Great singing, Great staging  Member d68a675f",""," March 16th, 2017","See it if you like musicals. The show had some good original songs. The cast is very talanted.","Don't see it if you saw the movie and are expecting any changes in the story line. Also the language can be very strong which I don't mind but others may.="
"184","92","Delightful, Entertaining, Great staging  Linda L 6159",""," March 16th, 2017","See it if You love musicals I can't get the songs out of my head","Don't see it if It's not a drama!="
"185","51","Disappointing, Slow, Dated  Ariel 611856",""," March 16th, 2017","See it if you've never seen a show before, and you love the movie. A version of this storyline has been seen over & over again. It's not bad, just old","Don't see it if You want to indulge yourself in the new theatre that NY has to offer. While this may be a new musical, it comes to Bway about a decade late="
"186","75","Delightful, Enchanting, Enjoyable, Great staging, Sweet  Bway Theater Fan",""," March 15th, 2017","See it if You want to see a traditional Broadway musical with solid performances, a great set and walk out feeling satisfied.","Don't see it if You except exceptional songs or to be surprised."
"187","96","Absorbing, Entertaining, Great staging  JeffreyWarren",""," March 15th, 2017","See it if If you want to see one of the best new musicals of the past few seasons.","Don't see it if There is some adult language and violence.="
"188","93","Absorbing, Delightful, Must see, Entertaining, Great singing  Soprano",""," March 13th, 2017","See it if You want to see a new musical with new songs. A superb show.","Don't see it if Because of language, it's not for children.="
"189","83","Great acting, Great writing, Entertaining, Great singing, Great staging  kitty 6101",""," March 12th, 2017","See it if You like the Mob/Mafia. Enjoyed the movie. Entertaining Bronx life. Enjoy Italian culture. You want a life message","Don't see it if You don't like racist remarks, profanity and Italian trashing="
"190","84","Entertaining, Great staging  AshJour",""," March 12th, 2017","See it if You liked the movie.","Don't see it if You disliked the movie or similar stories.="
"191","78","Edgy, Resonant, Romantic, Cliched, Great staging  al 6042",""," March 10th, 2017","See it if You like nostalgia and coming of age stories","Don't see it if You find ethnic cliches dated="
"192","63","Cliched, Insipid, Slow  Erin F 3",""," March 9th, 2017","See it if You want something fresh. This is a new show, but it feels dated.","Don't see it if You want fully drawn characters. The characters here are all stereotypes, not real people.="
"193","85","Absorbing, Clever, Edgy, Entertaining, Great singing  Mimi Marquez",""," March 9th, 2017","See it if This is a fun show.","Don't see it if gunshots, there are several="
"194","80","Funny, Delightful, Entertaining, Fun, Enjoyable  Jana 6124",""," March 9th, 2017","See it if You grew up in a tight knit community or like stories about them. Or if you like stories about Italians","Don't see it if You do not like light hearted musicals"
"195","78","Cliched, Dated, Entertaining  William 7",""," March 7th, 2017","See it if you like Alan Menken's sound with doo-wop","Don't see it if You want your viewpoint to be challenged="
"196","85","Intense, Thought-provoking, Slow, Entertaining, Great singing  Taylor11",""," March 7th, 2017","See it if You are a fan of Alan Menken, the music is the stand out of the show!","Don't see it if You have young kids, the overall story is somewhat intense and could be hard to explain to the kiddos="
"197","70","Dated, Great singing, Fluffy  Jessica Rozycki",""," March 1st, 2017","See it if You're a big Jersey Boys fan","Don't see it if You're looking for a show that is more thought provoking="
"198","51","Banal, Disappointing, Cliched  Carol loves NYC",""," February 27th, 2017","See it if You liked jersey boys and love thus genre","Don't see it if You are expecting something great="
"199","78","Delightful, Entertaining, Great singing  Jennifer C 6160",""," February 27th, 2017","See it if love old school musicals written in first person narrative with classic harmonies. Better musical adaptation than many others last season","Don't see it if hate musical adaptations of movies. Hate Jersey Boys and/or West Side Story.="
"200","65","Disappointing, Cliched, Overrated, Dated, Entertaining  Er S",""," February 27th, 2017","See it if you want to see something  New York .","Don't see it if you are looking for something clever and not cliched.="
"201","92","Funny, Great acting, Entertaining  Brian Oakes",""," February 26th, 2017","See it if You really liked the movie, it was a great adaptation","Don't see it if you hated the movie="
"202","70","Funny, Disappointing, Dated, Great singing, Low energy  Guido Fawkes",""," February 24th, 2017","See it if If you brought your parents to see  Jersey Boys  already, and want more of the same red sauce theater.","Don't see it if You're not looking for the same ol' red sauce: dated staging/choreography, creaky book, generic score.=Also MVPs: Nick Cordero & Richard Blake, as dueling father-figures, singing the s#*t out of the best songs of the show....<U+00A0>Read more Read less="
"203","73","Entertaining  Brett 212",""," February 23rd, 2017","See it if you want to take your out-of-town family members to the theatre without provoking debates about politics and social issues.","Don't see it if you're expecting ground breaking work. It's entertainingly enjoyable but it's not pushing the boundaries of contemporary theatre.="
"204","85","Great acting, Great writing, Excellent lyrics by glenn slater, excellent performances, very entertaining  Rick C.",""," February 22nd, 2017","See it if you enjoy observing fine theatre craftsmanship and story-telling, coming of age","Don't see it if you are looking for out of the box, whacky="
"205","77","Funny, Entertaining, Great singing  Hpudance",""," February 21st, 2017","See it if Enjoyed the movie. Enjoyed Jersey Boys. Fun musicals with hometown New York feel.","Don't see it if didn't like jersey boys or nyc="
"206","84","Delightful, Great singing  MirandaS",""," February 20th, 2017","See it if are a native New Yorker","Don't see it if don't like musicals="
"207","55","Banal, Disappointing, Cliched, Slow, Dated  EBM",""," February 20th, 2017","See it if You miss Jersey Aniya and things like  good plot  aren't important.","Don't see it if I can't think of any particular reasons. Just don't see it. It's not great.=Also Surprisingly disappointing. The lyrics couldn't be more on-the-nose (they literally sit on a stoop and sing about sitting on a stoop). I was thoroughly disappointed....<U+00A0>Read more Read less="
"208","80","Delightful, Entertaining, Pure entertainment  WeeklyTheaterGoer",""," February 18th, 2017","See it if you enjoyed the movie and music from that time period.","Don't see it if you disliked the movie, do not enjoy doo-wop, and want to see something that's never been done before.="
"209","85","Absorbing, Refreshing, Riveting, Entertaining, Great singing  Jen Sandler",""," February 17th, 2017","See it if You want a fun night out in the theatre. A Bronx Tale is a great coming of age story with lovely songs and a stellar cast!","Don't see it if You did not enjoy the movie. If you are uncomfortable by gangs, you may not enjoy either.="
"210","66","Clever, Resonant, Cliched, Overrated, Great singing  Paul H",""," February 16th, 2017","See it if you liked Jersey Boys","Don't see it if you can't stand cheesy, cliched lyrics and awkward costumes.="
"211","95","Delightful, Must see, Entertaining  MICHAEL 6090",""," February 13th, 2017","See it if Enjoyed the movie with the same name. It may not be as great as WEST SIDE STORY or JERSEY BOYS but it sure was a great show.","Don't see it if You expect it to be as creative and superb as WEST SIDE STORY or JERSEY BOYS.="
"212","81","Clever, Delightful, Refreshing, Great singing, Fluffy  Jose G.",""," February 13th, 2017","See it if You appreciate Musicals based on Movies. Also a good shows for those who appreciate NY history and lived at some point in the Bronx.","Don't see it if You enjoy shows with strong character development and a profound plot.="
"213","98","Great acting, Must see, Great singing, Great staging  Beth S 2",""," February 10th, 2017","See it if you love good music, dancing, story. Extra points if you liked Jersey Boys, or are a native New Yorker.","Don't see it if if you are looking for a quiet, boring time.="
"214","100","Funny, Absorbing, Clever, Delightful, Entertaining  Maria 6051",""," February 10th, 2017","See it if Like the movie and want to laugh, sigh, hum along to a show. Very entertaining","Don't see it if You Don't Enjoy Mob humor="
"215","91","Absorbing, Ambitious, Entertaining, Great staging  Willie11",""," February 10th, 2017","See it if I went with a friend looking to be mildly entertained and instead was deeply moved.","Don't see it if If you don't like epic shows based on timeless and universal themes.=Also A great show to see with the whole family. Forget the little mermaid. See this!...<U+00A0>Read more Read less="
"216","80","Funny, Delightful, Cliched, Entertaining, Great staging  Lisa 9",""," February 9th, 2017","See it if you like stories about  home  and you're looking for an entertaining night at the theater with catchy tunes and a funny story.","Don't see it if you're attached to the original movie or you're looking for a show that is thought-provoking or intellectual. This musical is just cute.="
"217","58","Ambitious, Banal, Disappointing, Cliched, Great singing  Ginger 6184",""," February 5th, 2017","See it if Sets were incredible! Very impressive. A few songs were catchy and all were well performed.","Don't see it if Overwritten book. The songs ranged from very good to very bad. Inconsistent show.="
"218","80","Delightful, Great acting, Entertaining, Great staging  MaryBeth W 6269",""," February 4th, 2017","See it if If you liked Jersey Boys or a stereotypical gangster story. Nick Cordero is worth seeing.","Don't see it if You didn't like Jersey Boys or the movie version of 'A Bronx Tale'.="
"219","90","Funny, Great acting, Refreshing, Great singing, Great staging  Sean Ryan",""," February 4th, 2017","See it if you are looking for a feel good show.","Don't see it if you didn't like Jersey Boys.="
"220","67","Indulgent, Disappointing, Cliched, Overrated, Dated  Davidunger",""," February 4th, 2017","See it if You old styled Italian based musicals","Don't see it if You like new clever musicals=Also HoneymoonIn Vegas was a lot better...<U+00A0>Read more Read less="
