"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"272","90","Delightful, Enchanting, Must see, Refreshing, Relevant  ALLYN H",""," March 21st, 2017","See it if You want to see something, uplifting, original, and completely charming. You believe in a brighter, more generous future ahead!","Don't see it if You are stingy of kindness, talent and hate happiness, great singing and are a pessimist and have no generosity of spirit.="
"273","75","Great acting, Intense, Entertaining, Great staging  Bruce B NYC",""," March 21st, 2017","See it if You want to see a noble piece of theater delivered by a talented cast showing the effects of humanity after 9/11.","Don't see it if You don't like 9/11 as a subject of a musical and you don't like Celtic-based music="
"274","94","Enchanting, Must see, Relevant, Great writing, Entertaining  Marcia W 6133",""," March 20th, 2017","See it if You love an inspiring story and an inspired production.","Don't see it if You are cynical.="
"275","70","Clever, Overrated, Fluffy  MAUREEN H 6154",""," March 20th, 2017","See it if you are not looking for anything deep. It's a 'feel-good' show which is sweet and well meaning.","Don't see it if are looking for anything very meaningful or deep.=Also I am a bit surprised at the hype around this show. It is cute and good actors pouring their heart into it but concentrates on this one thing taking place during 9/11 and kind of treats the real tragedy going on during that time as an afterthought. felt the whole thing was just kind of 'meh'...<U+00A0>Read more Read less="
"276","100","Clever, Thought-provoking, Resonant, Riveting, Great singing  Taylor11",""," March 20th, 2017","See it if you want an uplifting story on how humanity is still wonderful at it's core. I laughed and cried, all because of how great people are.","Don't see it if you are easily triggered by 9/11 stories. It is centered around that tragedy, but the love that comes from it is so magnificent.="
"277","75","Funny, Quirky, Relevant, Indulgent, Great staging  Liz 12",""," March 19th, 2017","See it if want a feel-good musical, want a laugh, like ensemble shows, like celtic style music","Don't see it if are looking for a 9/11 storyline (it's hard to find there sometimes), like typical musical theatre, want a more linear plot="
"278","93","Delightful, Exquisite, Must see, Refreshing, Great singing  Tyler Bresnihan",""," March 19th, 2017","See it if You want to see an uplifting musical that gives light to a tragedy that everyone knows of. You love ensemble shows, this is one of the best.","Don't see it if You don't like ensemble shows or if you get uncomfortable with a story that concerns 9-11. You don't want to see a heartwarming musical.="
"279","100","Absorbing, Exquisite, Masterful, Must see, Deeply moving  Megann",""," March 19th, 2017","See it if you want a story about human life in the face of tragedy, if you need a reminder about the potential for human goodness and community","Don't see it if I guess if you want a show with a breakout lead instead of a strong ensemble  Or if you don't want to have to think or feel anything  See it=Also Come From Away was beautiful. The score was dynamic and, along with the wonderful performances, made a powerful statement about potential for strength in the face of the impossible. As a Canadian who spent years on the east coast, it also a wonderful and warming demonstration of the culture (music, accents, attitudes).I've seen some people who worried that the show was too light-hearted given the topic matter, but I actually thought that it handled this exquisitely by painting a picture of a community that had no choice but to focus on DOING instead of FEELING for a while (not that these are mutually exclusive in life or the show!), and the implications of what that means.Another show that strongly affirmed my love for what live theatre can do....<U+00A0>Read more Read less="
"280","88","Delightful, Relevant, Great staging, Sweet  Zach A.",""," March 18th, 2017","See it if you like ensemble peices, or need a show to lift you up and remind you of the good in the world.","Don't see it if you have trouble with reminders of 9/11 - even though this show treads carefully and treats the subject matter with the care it deserves.="
"281","90","Absorbing, Delightful, Enchanting, Exquisite, Relevant  George 6127",""," March 17th, 2017","See it if you like new musicals with something to say & seamless, well executed production values - an antidote to Trump hate and discrimination.","Don't see it if you are a scrooge - lol - doesn't follow any conventional structure or rules so if that is an issue for you then don't go="
"282","96","Exquisite, Great acting, Must see, Profound, Great staging  Lori 7044",""," March 16th, 2017","See it if you want to see a beautifully staged, beautifully acted, very moving and extremely entertaining production. It is really wonderful. I wept.","Don't see it if I can't think of any reason not to see it. I saw a review headline that said it tries to do too much. Totally disagree. It is brilliant.="
"283","86","Delightful, Refreshing, Great singing  Ronni K",""," March 16th, 2017","See it if you like ensemble shows, and if you can deal with the 9/11 subject matter.","Don't see it if you get confused by people playing multiple characters or if you like to see  star turns=Also I really liked the show, though perhaps just a tad less than everyone else. It was lovely how the 12 people on stage sounded like 50, but I also felt that because SO many stories were being told, every person's story was only skimmed. A true ensemble piece, and also refreshingly minimalist, which I always appreciate....<U+00A0>Read more Read less="
"284","64","Great staging, Sentimental, Frantically paced  Cara 6124",""," March 16th, 2017","See it if you need to be convinced that human decency and kindness still exist in the world. (Spoiler alert: they're in Canada)","Don't see it if a musical about 9/11 is too raw for you. Or if you like strong character development.=Also The show was trying too hard to squeeze in every anecdote and interesting tidbit about the true story it's based on. The ensemble cast switched characters at such a dizzying pace that I had a hard time connecting to any of them. I saw the show in New York which meant that I shared the theater with people personally affected by the events of 9/11 - the air got heavy at times as the audience was thrown back to where they were that day....<U+00A0>Read more Read less="
"285","100","Absorbing, Thought-provoking, Must see, Quirky, Relevant  Francie-Sue",""," March 15th, 2017","See it if You have recollections of 9/11. You will see how people away from the physical location reacted to people in need of TLC.","Don't see it if You are too jaded to believe that there are good people in this world.="
"286","94","Refreshing, Relevant, Entertaining  Linda B 612661",""," March 14th, 2017","See it if You want to see an uplifting story about the best in people.","Don't see it if You don't believe in the goodness of the human spirit="
"287","71","Delightful, Quirky, Superficial, Breathless  Brodo Swaggins",""," March 14th, 2017","See it if you like Celtic music and charming Canadian stereotypes.","Don't see it if you want gravitas, breathing room, or memorable characters. For a show about 9/11, there's almost no emotional stakes.=Also Just kind of...weird. I liked it, but it didn't have much to say. Which is weird. Because it's about 9/11. It's a problem when the biggest emotional moment in your show concerns a monkey, and not any of your actual characters....<U+00A0>Read more Read less="
"288","95","Absorbing, Great acting, Great writing, Great singing, Great staging  1312ADWAY",""," March 14th, 2017","See it if you want to see a feel good musical that's well written, directed, and performed.","Don't see it if you are extremely sensitive to even the mention of 9/11. Can't sit through a show with no intermission.=Also I thoroughly enjoyed the show! I can be overly sensitive about things and wasn't too keen about seeing a 9/11 musical. BUT this show doesn't center around the actual event but an event that happens because of it. It celebrates humanity while also respecting the gravity of the situation. I was very impressed by the book writer of the musical. It's a very difficult job to make such a tragedy relevant, to not make it too depressing, and not to shy away from what happened either. There are only a couple of stand out songs but they all fit in well in the story. I highly encourage everyone to see this show!...<U+00A0>Read more Read less="
"289","80","Delightful  mzende",""," March 13th, 2017","See it if You enjoyed Evan Hanson, Next to Normal and quirky topic musicals... and love Canadians!","Don't see it if you are wedded to epic, sweeping large scale productions="
"290","98","Uplifting, Must see, Resonant, Unique, Sensational  Corey",""," March 13th, 2017","See it if You want to be reminded of true human kindness. An incredible true and moving story set to authentic music with a great ensemble cast.","Don't see it if You want big choreography dance numbers  Really there's no reason not to see this.="
"291","92","Delightful, Enchanting, Must see, Refreshing, Entertaining  Kendra 6325",""," March 13th, 2017","See it if you enjoy a JOYFUL show about our connections and the good of humanity even in the dark times. Feel good! Must see!","Don't see it if You are looking for something more serious or lofty.="
"292","86","Ambitious, Delightful, Resonant, Great staging  BekahM",""," March 13th, 2017","See it if you're after a brisk, moving, and emotional performance that leans much more into inspiring and light than gutting / devastating.","Don't see it if you're after a classic, clean experience. this performance is a little chaotic, but that's part of its charm.="
"293","92","Funny, Exquisite, Intense, Must see, Great writing  Prue R",""," March 13th, 2017","See it if you enjoy having your heart-warmed","Don't see it if you hate Celtic-sounding music="
"294","93","Delightful, Relevant, Entertaining, Great singing, Heartfelt  Jodi 13",""," March 12th, 2017","See it if you want to see an excellent ensemble cast playing multiple roles to tell a touching story. Told with warmth, humor and toe-tapping music.","Don't see it if a 9/11 story is just too soon, you don't enjoy mostly sung-through story-telling.=Also I laughed, I cried, I was moved. It's a touching, feel-good look at the best of humanity....<U+00A0>Read more Read less="
"295","90","Great acting, Relevant, Resonant  OnTheAisle",""," March 12th, 2017","See it if you enjoy great ensemble work and storytelling!","Don't see it if you have intense 9/11 triggers.="
"296","91","Absorbing, Resonant  Mark 628161",""," March 12th, 2017","See it if You hardly ever think about 9/11 and what it did to so many people & families. BONUS-The music is catchy and there is some humor as well...","Don't see it if You are not in touch with your feelings..you are a cold statue who only cares for himself.="
"297","95","Absorbing, Clever, Intelligent, Great writing, Great singing  Merlie",""," May 9th, 2017","See it if You want to see a moving, compelling story of the goodness of humanity in the worst situation. Great songs, staging and writing.","Don't see it if There is no reason not to see this phenomenal show. A real sleeper this year.="
"298","91","Delightful, Intelligent, Masterful, Relevant, Moving  Green scene",""," May 8th, 2017","See it if You enjoy fast moving blend of happy and sad situations when people of different cultures come together.","Don't see it if Revisiting the aftermath of 9/11 is too touchy a subject.=Also Superb job by the cast in rapidly changing into different characters with new costumes and changed accents. Many touching moments, based on real events....<U+00A0>Read more Read less="
"299","90","Funny, Must see, Refreshing, Entertaining  Samantha S 6308",""," May 8th, 2017","See it if You want your faith in the human race restored. I laughed and cried and left wanting to hug my stranger neighbor.","Don't see it if I honestly can't think of a reason not to see this show.="
"300","95","Absorbing, Profound, Entertaining, Great singing, Great staging  Denise",""," May 7th, 2017","See it if Love great music, are ready to laugh and cry, enjoy a fast-paced, well acted show with great staging, want to feel good about people.","Don't see it if You don't like musicals, don't want to be reminded of 9/11, don't like to tear up a bit, don't like really enthusiastic audiences.="
"301","100","Absorbing, Intelligent, Thought-provoking  Jason W",""," May 7th, 2017","See it if You need an emotional catharsis. It will leave you feeling good about humanity.","Don't see it if You're so jaded that you just can't believe there are good people in the world.="
"302","95","Delightful, Masterful, Resonant, Entertaining, Great staging  Tom R",""," May 7th, 2017","See it if You want to see an uplifting play about how Canadians responded to 7000 grounded passengers on 9/11. It brought tears to my eyes.","Don't see it if You think humor about 9/11 is disrespectful. I think it's a well done tribute to how the people of Gander responded to others in need.="
"303","89","Great acting, Great writing, Entertaining, Great singing  DavidBMaletzky",""," May 7th, 2017","See it if If you enjoy good acting singing and staging","Don't see it if Don't see if you don't like historical writing, good acting and singing="
"304","100","Absorbing, Intense, Must see  Joyce 6309",""," May 6th, 2017","See it if You want an emotional rollercoaster ride with a very talented, exuberant ensemble telling the tale of a fateful day.","Don't see it if You suffer from PTSD after 9/11.="
"305","80","Absorbing, Ambitious, Intelligent, Relevant, Entertaining  Elliott S",""," May 6th, 2017","See it if enjoy musicals with a message","Don't see it if don't want a reminder of 9/11 and what happened=Also Good acting and singing and a unique story line. Enjoyed the play.="
"306","100","Absorbing, Enchanting, Intense, Must see, Great writing  Ali 7126",""," May 6th, 2017","See it if You like human, heartwarming musical theater.","Don't see it if You like big, splashy sets. You don't like a bit of folksy in your theater tastes.="
"307","80","Absorbing, Enchanting, Great acting  AnotherOpening_AnotherShow",""," May 6th, 2017","See it if You love ensembles, great music and orchestrations, great acting, important subject matters in musicals.","Don't see it if You like extremely edgy and dark shows.="
"308","89","Exquisite, Must see, Profound  o w","  On","See it if non stop acting and singing. wonderful and sad Must see","Don't see it if just see it",""
"309","95","Clever, Great acting, Must see, Entertaining  Nico1029",""," May 4th, 2017","See it if likes seeing something different from your classic musical theatre style, diverse performances from all the actors/actresses","Don't see it if can get easily overwhelmed hearing about 9/11"
"310","100","Delightful, Great acting, Resonant, Indulgent, Great singing  Evan 6121",""," May 4th, 2017","See it if you enjoy powerful performances, great storytelling, wonderful staging, small sets, actor-heavy shows.","Don't see it if you enjoy large casts, glitzy broadway musicals, elaborate sets, and big name actors on stage."
"311","75","Absorbing, Ambitious, Clever, Entertaining  Lisa 7123",""," May 3rd, 2017","See it if you enjoy original musicals with an inspiring storyline","Don't see it if you prefer more old-fashioned musicals with intricate sets"
"312","89","Intelligent, Thought-provoking, Relevant, Entertaining, Great singing  Member 70882032",""," May 1st, 2017","See it if It's feel good and at the same time moving and tear provoking. You'll be amazed how entertaining this can be considering what it's about.","Don't see it if If you want innovation and smart lyrics this ain't your show.="
"313","100","Absorbing, Clever, Delightful, Must see, Resonant  Myra 5",""," April 30th, 2017","See it if You enjoy absorbing true stories with great singing! An absolute must-see!","Don't see it if You don't like musicals. That's the only reason."
"314","80","Absorbing, Thought-provoking, Profound, Great staging  cherrytop",""," April 30th, 2017","See it if you are interested in MT that is beyond sparkly dances - this is a profound furtherance of the art from","Don't see it if you don't like docu-drama style, ensemble shows. This evoked Laramie Project="
"315","97","Absorbing, Clever, Great acting, Must see, Relevant  Claire Kw.",""," April 30th, 2017","See it if Great mix of comedy and drama, if you want relevant, important material without being too political or forceful, or a musical of humanity","Don't see it if You want a big musical extravaganza or if you're trying to find a show for young children="
"316","100","Absorbing, Clever, Great acting, Resonant, Great staging  Laura P 2",""," April 30th, 2017","See it if You like actors playing multiple characters, can laugh and cry and have all the feels during a performance.","Don't see it if 9/11 is still too painful for you or if you get confused by actors playing multiple roles.="
"317","55","Banal, Disappointing, Overrated  Wesley D",""," April 30th, 2017","See it if you were personally affected by 9/11.","Don't see it if You have no memory of 9/11.="
"318","95","Absorbing, Great acting, Must see, Great writing, Great staging  Becca F",""," April 30th, 2017","See it if Just see it.","Don't see it if I can't think of any reason why you wouldn't want to see it.="
"319","96","Enchanting, Resonant, Great staging  Kate 24",""," April 30th, 2017","See it if You love feel good stories about the best of humanity.","Don't see it if Can't understand Canadian accents.="
"320","95","Absorbing, Delightful, Great acting, Resonant, Great singing  Deborah J",""," April 29th, 2017","See it if you enjoy musicals based on true stories and truly innovative, resonant stories","Don't see it if you have trouble understanding certain accents or following when actors change roles throughout the show="
"321","95","Delightful, Intelligent, Profound, Relevant, Resonant  Alyson 6091",""," April 28th, 2017","See it if you want to have a thoroughly enjoyable, but thought provoking theater experience. This show finds the humanity in the awful events of 9/11.","Don't see it if you are looking for a flashy musical. The set and costumes are minimal. The story/acting/music are all amazing. The band is also fantastic!="
"322","100","Absorbing, Thought-provoking, Must see, Profound, Resonant  Theater Thoughts",""," April 27th, 2017","See it if you yearn for a story about humanity and overwhelming generosity & kindness through the darkness of 9/11","Don't see it if you have no intention of seeing the good in the world. This show makes us believe in the goodness of people and humanity!"
"323","90","Clever, Quirky  Leeat S",""," April 27th, 2017","See it if You like to laugh and be moved in the same show.","Don't see it if It involves a difficult subject so be mindful if you are considering this show. There was a lot of crying so be prepared.="
"324","100","Clever, Must see, Relevant  Erica 11",""," April 27th, 2017","See it if you want to see a show with a nice, hopeful, uplifting message.","Don't see it if you don't want to think about 9/11.="
"325","93","Clever, Delightful, Relevant, Resonant, Great singing  Rebecca 14",""," April 27th, 2017","See it if you like ensemble pieces, you have ties to 9/11, you like shows with a lot of heart, you like Celtic influenced music, you are a globalist","Don't see it if You hold prejudice, you prefer a lot of character development in your theater="
"326","92","Ambitious, Refreshing, Resonant, Entertaining, Great singing  LORETTA P",""," April 27th, 2017","See it if you like musical ensembles","Don't see it if you prefer musicals centered around one or two characters only="
"327","84","Uplifting, Ambitious, Clever, Entertaining, Inspiring  KatzReviews.com",""," April 27th, 2017","See it if You like upbeat, feel-good musicals.","Don't see it if You want a deep, thought-provoking controversial story.="
"328","100","Absorbing, Great acting, Profound, Great writing, Great singing  touchofgr3y",""," April 26th, 2017","See it if you want to see a refreshing 9/11 story that will help to restore some of your faith in humanity.","Don't see it if Everyone should see this show!="
"329","86","Absorbing, Must see, Refreshing, Relevant, Resonant  Erin 6267",""," April 26th, 2017","See it if You want to be moved. Book, music, staging are well done, wonderful ensemble of actors. This show tackles a deep topic in a refreshing way.","Don't see it if You only enjoy  traditional , large scale musicals.="
"330","92","Thought-provoking, Must see, Profound, Resonant, Entertaining  Helena 3",""," April 26th, 2017","See it if You want a positive story to associate with 9/11/01","Don't see it if You don't like ensemble pieces="
"331","95","Absorbing, Delightful, Refreshing, Great singing, Great staging  Angie",""," April 26th, 2017","See it if you want to see a lovely, heartfelt show about 9/11. Very well done. It's truly very uplifting which is what we all need right now.","Don't see it if You don't like musicals or have major issues with 9/11.="
"332","95","Funny, Thought-provoking, Masterful, Must see, Entertaining  Christina 7113",""," April 26th, 2017","See it if You want to see the better part of humanity in a brilliantly comedic fashion","Don't see it if any mention of 9/11 is a trigger point for you="
"333","100","Absorbing, Great acting, Must see, Great singing, Great staging  Thomas JC",""," April 25th, 2017","See it if you love masterful musical theater presented by a wonderful cast.","Don't see it if you want to build walls, or if experiencing 9/11 events would be too painful.="
"334","100","Absorbing, Intense, Must see, Relevant  Sherry 6059",""," April 25th, 2017","See it if you like compelling stories on how people react in crisis situations","Don't see it if What happened on 9/11 was too emotionally upsetting="
"335","90","Absorbing, Exquisite, Masterful, Riveting, Entertaining  StrangeRockNRoller",""," April 25th, 2017","See it if the most uplifting & reassuring 100 minutes of theatre you'll see this year.","Don't see it if you don't enjoy the style of music.="
"336","100","Ambitious, Enchanting, Riveting, Great staging  john brandon",""," April 23rd, 2017","See it if You want to enjoy an innovative new musical.","Don't see it if You hate actors playing multiple characters. (That being said these actors are amazing.)="
"337","92","Funny, Delightful, Must see, Entertaining  KatharineHaines",""," April 22nd, 2017","See it if 2 hours of pure entertainment. Great book, music, actors and a poignant story.","Don't see it if You don't like musicals.="
"338","73","Relevant, Cliched, Entertaining, Great singing  andytgerm",""," April 21st, 2017","See it if You need a crowd-pleaser for a diverse group who are looking to feel good about humanity.","Don't see it if You need profundity or deep themes to land and leave you something to wrestle with.="
"339","100","Funny, Delightful, Great acting, Entertaining, Great singing  Gemma L 7111",""," April 21st, 2017","See it if You need to be cheered up during these dark times, if you're a New Yorker, or if you want to laugh, cry, and think, all during one show.","Don't see it if You are a bigot.="
"340","91","Absorbing, Ambitious, Delightful, Enchanting, Entertaining  Briana D",""," April 21st, 2017","See it if You want a feel good musical with a talented cast and a story that makes you want to be a better person.","Don't see it if See it, it is worth it!="
"341","100","Delightful, Great acting, Relevant, Great singing, Great staging  Bekah W",""," April 21st, 2017","See it if You appreciate the good in humanity and enjoy feel-good stories of people coming together","Don't see it if you're not ready to revisit 9/11, even in a positive context="
"342","100","Absorbing, Great acting, Relevant, Great singing, Great staging  Macy7110",""," April 20th, 2017","See it if THIS IS INCREDIBLE. BRING SOMEONE WHO NEEDS HELP OPENING THEIR MIND.","Don't see it if THIS IS INCREDIBLE. BRING SOMEONE WHO NEEDS HELP OPENING THEIR MIND.=Also THIS IS INCREDIBLE. BRING SOMEONE WHO NEEDS HELP OPENING THEIR MIND.="
"343","91","Funny, Absorbing, Ambitious, Resonant, Great staging  Juba",""," April 20th, 2017","See it if You want an uplifting and inspiring evening. The cast has the characterization down to a science and the staging is so fluid. Funny too!","Don't see it if You want a really deep story. The themes are rough for many so the show never delves to places it could and could be considered  sugary="
"344","79","Intelligent, Thought-provoking, Must see, Resonant, Great writing  aeb4546",""," April 20th, 2017","See it if You want to understand 9/11 from a different prespecrive and want to see a very clever show that entertains while still being respectful.","Don't see it if You prefer to see a start-studded cast and prefer catchy songs.="
"345","89","Absorbing, Delightful, Resonant, Entertaining, Great singing  Kym V",""," April 19th, 2017","See it if if enjoy feel good shows that have special moments","Don't see it if you want a musical that has pauses/breaks in the pace="
"346","100","Exquisite, Must see, Profound, Relevant, Riveting  Nelson M",""," April 17th, 2017","See it if If you love shows that are hilarious, poignant, and entertaining at the same time.","Don't see it if Everyone should see this show.="
"347","90","Absorbing, Relevant, Entertaining  Mary 43",""," April 17th, 2017","See it if You enjoy heart warming true stories.","Don't see it if You want edgy.="
"348","75","Funny, Absorbing, Entertaining, Great singing  Paul 6194",""," April 16th, 2017","See it if Enjoy uplifting theater. Fast paced entertainment.","Don't see it if You want to see spectacle. May still be too raw for some folks to see a show whose catalyst is 9/11.="
"349","93","Absorbing, Clever, Relevant, Great writing, Great staging  Gary 15",""," April 15th, 2017","See it if you like uplifting musicals that avoid maudlin sentimentality.","Don't see it if You like star-driven vehicles.="
"350","95","Absorbing, Thought-provoking, Profound, Relevant, Entertaining  Andres 6281",""," April 14th, 2017","See it if You want to be entertained and if you want to feel good after a show","Don't see it if you want a big spectacle with big sets, lights, or costumes="
"351","100","Must see, Resonant  Jennifer H 6303",""," April 13th, 2017","See it if you don't know the story of the planes that were diverted to Newfoundland on 9/11","Don't see it if you're expecting show stopping solo numbers. This is truly an ensemble show!=Also This show was truly amazing. You will laugh, you will cry (I hope!) and you will walk away with great love for the people of Gander and neighboring areas in Newfoundland who helped so many people during 9/11. A truly wonderful, heartfelt show....<U+00A0>Read more Read less="
"352","90","Clever, Delightful, Entertaining  Lara 4",""," April 13th, 2017","See it if The work on the stage was amazing!","Don't see it if you don't want to follow the characters too closely="
"353","95","Absorbing, Clever, Great acting, Great singing, Great staging  Kate 50",""," April 12th, 2017","See it if You are intrigued with 9/11, and looking for a thought provoking show that lifts your heart.","Don't see it if Even if you have suffered a great loss from ths tragic event 9/11, this is still a phonmanal show to see="
"354","60","Great acting, Disappointing, Cliched, Overrated, Entertaining  NowUllaMark",""," April 12th, 2017","See it if you like musicals that directly state action to the audience like reading a book report. Or if you don't remember what it was like on 9/11.","Don't see it if you can get a ticket to another new musical this season. This show is a great story stuffed into a mediocre and overrated musical.=Also The  choreography  is overdone and verges on a cheerleading routine rather than a way to help tell the story. It was distractingly bad....<U+00A0>Read more Read less="
"355","92","Funny, Absorbing, Clever, Enchanting, Thought-provoking  PG1963",""," April 12th, 2017","See it if heartwarming story. Really hits home.","Don't see it if You have a hard time dealing with 9/11 issues.="
"356","89","Clever, Refreshing, Resonant, Entertaining  Valli R",""," April 11th, 2017","See it if You enjoy high energy performances, relatable stories & ensemble casts.","Don't see it if If stories about 9/11 are too much for you.="
"357","96","Clever, Masterful, Must see  Ryan 33",""," April 10th, 2017","See it if you want to see an amazing musical with awesome music and great acting.","Don't see it if you don't like a heart wrenching musical with amazing music.="
"358","90","Clever, Intelligent, Resonant, Great singing, Great staging  Jonathan 6293",""," April 10th, 2017","See it if You want to be surprised how uplifting a musical can be.","Don't see it if You refuse to see any musical.=Also The most enthusiastic audience response since Hamilton. You don't go out humming any tunes, but the production is wonderful. Fast paced, never a boring moment, uplifting....<U+00A0>Read more Read less="
"359","92","Delightful, Must see, Refreshing, Relevant, Great singing  Yuqi",""," April 10th, 2017","See it if You want to see an inspiring musical that is full of hope and joy. It is a wonderful production and a must see!","Don't see it if You don't like cheerful musicals or sensitive towards the events of 9/11.="
"360","95","Delightful, Exquisite, Touching  Teresa 6084",""," April 10th, 2017","See it if Enjoy touching stories about how real people deal with adversity. The music and language is lyrical and it sweeps you away.","Don't see it if You're looking for lots of special effects and scenery.="
"361","84","Clever, Masterful, Insipid  Yocheved R",""," April 8th, 2017","See it if everyone has a 9/11 story.. this one is just incredible","Don't see it if if you don't like hearing about 9/11="
"362","97","Absorbing, Masterful, Must see, Profound, Relevant  Kat13",""," April 7th, 2017","See it if You remember- or don't- 9/11 and 9/12, you want a relevant narrative (refugees welcome!), you like good music, you like a feel-good story.","Don't see it if It's a must-see. Bring tissues. Incredibly emotional, especially for anyone with any sort of 9/11 connection, but absolutely worth it.="
"363","99","Delightful, Must see, Entertaining  Stacy B",""," April 7th, 2017","See it if want to see an amazing true feel good story about 9/11 set to very catchy music.","Don't see it if you'd rather not relive anything having to do with 9/11. You can't sit through an 100 min show w/o intermission=Also This will restore your faith in humanity! Amazing showing of human kindness. I would've given this show 100 but I thought the inflection of Rodney Hicks voice was just kind of odd sometimes, something about the delivery of some of his lines just kind of had me tilting my head a bit! I absolutely adored this show & hope it has a nice long run so I can get a chance to see it again....<U+00A0>Read more Read less="
"364","94","Absorbing, Enchanting, Intelligent, Resonant, Heartful  Shosh201",""," April 6th, 2017","See it if you want to see a completely original musical that brilliant in it's simplicity and makes you feel good about humanity.","Don't see it if You're just looking for a big Broadway spectacular.="
"365","96","Absorbing, Masterful, Must see, Entertaining, Great singing  Adrienne 6281",""," April 6th, 2017","See it if You want to spend 140 minutes of fantastic theater! Just didn't want it to end!","Don't see it if You can't appreciate compassion, great writing and acting.="
"366","85","Ambitious, Refreshing, Cliched, Entertaining, Great singing  Roger 2",""," April 6th, 2017","See it if You want to see people from all over the world getting together under extreme stress.","Don't see it if You want a more focused story involving characters with more than just surface details.="
"367","97","Enchanting, Intense, Relevant, Resonant, Entertaining  Sydney G",""," April 6th, 2017","See it if you want a surprisingly fun piece about coming together in hard times","Don't see it if you do not like Gaelic sounds or do not want to see things that address 9/11.="
"368","91","Absorbing, Delightful, Refreshing, Resonant, Great staging  Julia 6214",""," April 6th, 2017","See it if you want to be uplifted, appreciate a good ensemble piece.","Don't see it if you prefer more traditional storytelling="
"369","100","Absorbing, Thought-provoking, Masterful, Must see, Great singing  Dennis Marquez",""," April 6th, 2017","See it if you're overwhelmed by all the shows and this wasn't even on your radar - this heart-bursting show with 9/11 in the shadows will change you","Don't see it if you don't like to cry for all of the right reasons.=Also I didn't want to see this and now I can't imagine ever skipping it. This is truly an ensemble piece with each character carrying their weight to deliver an exquisite piece of theater, zeroing in on the human condition, making you believe in the kindness and goodness of people. I was turned away initially with the 9/11 foundation, but this show celebrates the resilience and compassion of people, complete strangers, in moments where those two things are needed most. The actors wear multiple hats and you fall in love with every character they manifest. The songs are joyous, tuneful and foot stomping. The staging, while simple, manages to create beautiful pictures of ingenuity. This show has a lot to celebrate and you'd be absolutely remiss to deny yourself the pleasure of their company....<U+00A0>Read more Read less="
"370","89","Entertaining, Inspiring, Heartfelt  SusanMPietropaoli",""," April 6th, 2017","See it if you are looking a show you can find a connection to.","Don't see it if N/A="
"371","97","Absorbing, Masterful, Must see, Profound, Riveting  E v a 4",""," April 5th, 2017","See it if You like a show with a small, intimate cast, which tells 10000 true stories in 100 minutes.","Don't see it if You don't want to be knowledgable on an important event in American and world history.="
"372","87","Absorbing, Clever, Delightful, Entertaining  Karen 6358",""," April 5th, 2017","See it if You would love be to see a clever show based on 911!","Don't see it if If memories of 911 are too hard for you!="
"373","90","Funny, Delightful, Must see, Entertaining, Great singing  BrianMar10",""," April 5th, 2017","See it if You're looking for a fun original musical with good catchy music. With no intermission at 100 minutes, a lot shorter then most. Good time.","Don't see it if You're sensitive to 9/11 stories."
"374","85","Absorbing, Ambitious, Great writing, Great staging  YukoM",""," April 5th, 2017","See it if off-broadway style without using too much tools and stage set to stimulate audiences' imagination.","Don't see it if you are not ready to speak about 9.11. Greatest standing obation I have ever seen for the braveness to bring this topic into theater in NY.="
"375","98","Absorbing, Emotional, Entertaining, Good acting  Sylvia 6318",""," April 2nd, 2017","See it if You remembered where you were on 9/11. If you enjoy a play that pushes emotional buttons. Like to be entertained","Don't see it if you prefer longer shows. You cannot relate to what we all felt and saw on 9/11="
"376","100","Absorbing, Delightful, Entertaining  Doreen 6282",""," April 2nd, 2017","See it if Like to feel good at the end of the show for this program will restore your faith in the common man and the help he gives strangers.","Don't see it if do not want to hear good music and see charity at work in teh best way!="
"377","97","Ambitious, Delightful, Intelligent, Must see, Great staging  robin 38",""," April 1st, 2017","See it if Love this show it was so entertaining . Not a dull moment, exuberant and spirited.Just a roller coaster of emotions.Great book and score.","Don't see it if I can't think of any reasons not to see this show. It's a story that should be told and deserves to become a classic.="
"378","100","Absorbing, Resonant, Entertaining  Candice D 6154",""," April 1st, 2017","See it if you love folksy music and are interested in a true story of human compassion & community.","Don't see it if you're not interested in a story surrounding 9/11.="
"379","85","Absorbing, Must see, Emotional  William 5",""," April 1st, 2017","See it if love great musicals","Don't see it if no reason to not see it.="
"380","95","Funny, Thought-provoking, Must see, Refreshing, Great staging  TheSkylerSister",""," March 31st, 2017","See it if You're looking for a great story, with great music and innovative staging. Plus, it runs 100 minutes, no intermission!","Don't see it if You're looking for a big, flashy Hello Dolly-esque production with a large cast and traditional Broadway music.="
"381","85","Ambitious, Clever, Relevant, Great singing, Great staging  Rubiofamilyof6gmailcom",""," March 30th, 2017","See it if You like fun, smart and entertaining theatre. Jenna Collela stole the show!","Don't see it if You are close minded. I think they tried to take on too many hot button topics in one show .. still was entertaining.="
"382","93","Funny, Absorbing, Clever, Great acting, Entertaining  Lisa 7041",""," March 30th, 2017","See it if great show -- had no idea about this story so it was so interesting and the best of humanity. loved it and will see it again.","Don't see it if you are too close to 9/11="
