"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"299","95","Absorbing, Intelligent, Profound, Relevant, Resonant  Jason 7053",""," February 22nd, 2017","See it if you like emotional based musicals. This is a though and thought provoking show.","Don't see it if you are looking for a big over top happy show.="
"300","87","Absorbing, Refreshing, Relevant  Sheri 6109",""," February 22nd, 2017","See it if you like shows that explore deep topics; you like non-traditional musicals; you like shows that tap into  now.","Don't see it if you want to leave a show humming the tunes; you feel that topics like suicide are better left unspoken=Also The show very much channels Next to Normal (which I loved) but with more humor. Ben Platt gives an amazing performance although sometimes I missed what he said because the delivery was so rapid-fire. The score is excellent, the songs seamlessly melded into the dialogue, which to me is the mark of a score's success. All around talented cast. Particularly liked Will Roland as Jared. Update: I had to revisit my score on this show after I saw Come From Away. I lowered my overall score because this show just did not compare with CFA....<U+00A0>Read more Read less="
"301","96","Absorbing, Profound, Refreshing, Resonant, Entertaining  Hpudance",""," February 21st, 2017","See it if enjoy a very timely, very uplifting storyline wrapped up in an incredible cast","Don't see it if you want to hide from your emotions!!="
"302","100","Great acting, Intelligent, Must see, Entertaining, Great singing  Joshua 6125",""," February 20th, 2017","See it if You like musicals and like beautiful story and like realistic topics","Don't see it if If you don't like musicals="
"303","100","Absorbing, Ambitious, Great acting, Intense, Great singing  Mimi Marquez",""," February 20th, 2017","See it if you like current musical themes, fantastic score","Don't see it if you cannot.="
"304","93","Absorbing, Exquisite, Great acting, Great writing, Great singing  Christopher S 2",""," February 19th, 2017","See it if You loved next to normal and you want to see a starmaking performance. Ben is incredible as is the whole cast.","Don't see it if You only like feel Good moments in theater. this show is emotional. Many in the audience are crying outloud by the finale="
"305","94","Absorbing, Must see, Relevant, Great singing, Great staging  Diffs92",""," February 19th, 2017","See it if you want an original, poignant story that really captures todays culture. Be ready for an emotional night. Great music & an interesting set!","Don't see it if you want a more light hearted, happy show. Or if you're uncomfortable with deeper themes such as anxiety or suicide.="
"306","90","Absorbing, Intense, Thought-provoking, Resonant  WeeklyTheaterGoer",""," February 18th, 2017","See it if you're under the age of 40, you want to see a well developed and thoughtful music with great music and a wonderful message.","Don't see it if you don't want to spend a lot of money for great theater.="
"307","92","One of the best performances ever on bway  Sister of My Sister",""," February 17th, 2017","See it if you'll love a superbly well-done contemporary musical, inventive set design and great performances.","Don't see it if you're okay missing one of the most memorable performances ever -- by Ben Platt.="
"308","90","Edgy, Relevant, Great writing, Great staging  Bradley Jadwin",""," February 17th, 2017","See it if You are able to get a ticket! Ben Platt is giving a miraculous performance: the show is brilliantly shaped and scored","Don't see it if You go to musicals to get away from today's issues=Also Ben Platt and Rachel Bay Jones are my personal choices for Tony Awards this (highly competitive season)...<U+00A0>Read more Read less="
"309","98","Absorbing, Great acting, Must see, Resonant, Great singing  Wes H",""," February 16th, 2017","See it if You're ready to laugh and cry. Millenials (and their parents) will ESPECIALLY love this show.","Don't see it if You hate emotions. But seriously: if you are a very traditionalist when it comes to musicals, this MIGHT not be your jam. Or it just might!="
"310","100","Ambitious, Clever, Relevant, Resonant, Great singing  PeterPeterTheatreEater",""," February 16th, 2017","See it if You want to see cutting edge theatre that reflects our brave new social media enhanced world and strikes emotional chords.","Don't see it if There's no reason not to see it, there are too many universals about life, relationships, and how we interact with the world.="
"311","99","Ambitious, Edgy, Masterful, Profound, Relevant  Paul H",""," February 16th, 2017","See it if You want to be dazzled by an amazing performance by Ben Platt. The supporting cast is amazing as well. Great direction, simple choreography","Don't see it if You are in the mood for a dance musical or something extremely upbeat and happy. This is definitely a call to reality.="
"312","96","Absorbing, Must see, Relevant, Great singing  Tracey 6159",""," February 16th, 2017","See it if you want to see an incredible performance by Ben Platt in a show with a great and emotional story","Don't see it if you're looking for a classic broadway musical.="
"313","100","Intense, Thought-provoking, Must see, Relevant, Emotional  Anna DeWitt",""," February 16th, 2017","See it if you've ever felt alone, even in a crowd of people. This is a show fueled by raw emotion, and cliche as it sounds, everyone can relate to it.","Don't see it if you have difficulty dealing with heavy topics related to mental illness and depression. Also, you will cry: this isn't a  happy  show.=Also Ben Platt gave the the greatest performance I have ever seen on a live stage <U+2014> and I've seen Kelli O'Hara in  South Pacific  and Patti LuPone in  Gypsy . I sat in the front row, and witnessing all of that emotion up close was a transcendent experience. All of the acting was incredible, but Ben Platt (Evan Hansen) and Rachel Bay Jones (Heidi Hansen, the mother) are absolute Tony locks. Do everything in your power to see the original cast!...<U+00A0>Read more Read less="
"314","92","Relevant, Moving, Fresh  Megs",""," February 15th, 2017","See it if You want to see all-around strong ensemble performances led by a heartbreaking Ben Platt. For a wonderful score by Pasek & Paul.","Don't see it if You're terribly uncomfortable by the idea of characters exploiting a teen's suicide.="
"315","94","Great acting, Intelligent, Great writing, Great singing, Great staging  Er S",""," February 15th, 2017","See it if you like Next to Normal or Fun Home. And wanted to be touched genuinely.","Don't see it if you are looking for a lighthearted all-around-entertaining kind of show. Be ready to cry your heart out in this show!=Also this show is very refreshing and relevant to today's society where digital takes over a huge part of human interactions. The ending is very meaningful....<U+00A0>Read more Read less="
"316","100","Edgy, Enchanting, Intelligent, Masterful, Must see  Jen Sandler",""," February 15th, 2017","See it if You want to be moved and found like never before. Evan Hansen is relatable to everyone, we've all felt alone. The songs and book are amazing","Don't see it if You do not want to cry in the theater or are emotional about depression. The show has themes of suicide and melancholy themes.="
"317","92","Absorbing, Clever, Edgy, Thought-provoking, Relevant  Ashley H 6130",""," February 14th, 2017","See it if If you want to see a very modern, poignant show.","Don't see it if you hate having feelings.="
"318","80","Great acting, Resonant, Entertaining, Great singing, Great staging  Yelena S",""," February 14th, 2017","See it if You enjoy emotional and intimate original musicals with standout performances, especially by Ben Platt and Rachel Bay Jones.","Don't see it if you don't enjoy sentimental new original musicals or Pasek and Paul music.="
"319","98","Exquisite, Great acting, Great writing, Great singing, Great staging  Jeff B 6072",""," February 14th, 2017","See it if you have a beating heart","Don't see it if you just want to be entertained. This is a thought provoking, very emotional show.=Also I have seen 50+ shows a year for many, many years, and have seen some of the most legendary performances ever. Ben Platt's performance in DEH may well be the best male lead performance I have ever seen. The rest of the cast is also superb. The writing is exquisite. This is, IMO, one of the three best shows I've ever seen. Don't miss it....<U+00A0>Read more Read less="
"320","98","Absorbing, Great acting, Thought-provoking, Must see, Profound  3NU",""," February 13th, 2017","See it if you are looking for a good tearjerker that EARNS the tears in ways you may not expect.","Don't see it if you can't take sad stories, no matter how good they may be.="
"321","97","Masterful, Must see, Profound, Relevant, Great singing  Ben Martin",""," February 12th, 2017","See it if You have ever experienced the feeling of being an outsider. Really a must see for everyone","Don't see it if You aren't prepared for an emotional rollercoaster="
"322","96","Absorbing, Great acting, Intense, Masterful, Great staging  Ronweastwin",""," February 11th, 2017","See it if you want to feel a swell of emotions, if you have ever been the under dog, if you have trouble connecting","Don't see it if if you want fluff and happy endings="
"323","98","Absorbing, Great acting, Thought-provoking, Relevant  Susan 8b188559",""," February 11th, 2017","See it if thoughtful theatre that delves into the issues that affect families today . Ben Platt is amazing as is the rest of the cast","Don't see it if You want to see a sappy musical. This musical will make you laugh and cry , it's very emotional play="
"324","86","Enchanting, Thought-provoking, Relevant, Disappointing, Cliched  Rebeccam21",""," February 11th, 2017","See it if you enjoy a good story and message with a creative ecore","Don't see it if You don't like when shows use projections as props="
"325","94","Absorbing, Great acting, Must see, Great writing, Great staging  Michael42",""," February 11th, 2017","See it if You have ever felt alone or invisible. This show is quite healing. Original with a beautiful score. The performances are superb. Must see.","Don't see it if No reason not to, except if you hate musicals. If you have the means and can score a ticket - go.="
"326","90","Clever, Great acting, Relevant, Great writing, Entertaining  Gayle P 6160",""," February 9th, 2017","See it if you don't know anything about it & want to be surprised by where the story takes you.","Don't see it if you don't like musicals.="
"327","95","Absorbing, Relevant, Resonant, Great singing  Brad 8690",""," February 9th, 2017","See it if Powerhouse in the simplistic, even if masked in technology.","Don't see it if Cynical.="
"328","95","Absorbing, Great acting, Relevant, Resonant, Great staging  Andrem",""," February 9th, 2017","See it if You want to see a show that speaks to the people -especially young people and their parents- of today.","Don't see it if You want to escape into another time or place. This show is beautifully and arrestingly  now.="
"329","76","Thought-provoking, Indulgent, Cliched, Overrated, Great music  Katya",""," February 9th, 2017","See it if You like more modern musicals with a pop/rock sound. Great songs.","Don't see it if You'd like an original story or good writing (book)="
"330","95","Absorbing, Great acting, Must see, Emotionally provocative, Pertinent  R Schuyler",""," February 8th, 2017","See it if you can allow yourself to feel what it was like to be in High School. You want to see where theater design is going, projections are amazing","Don't see it if you never felt like an outsider.=Also I am very stingy with the  MUST SEE  button. I think this one really merits it. The material evocative and timely; who hasn't had a good intention go very wrong....  The music is accessible and powerful. The performances are riveting. The design is encompassing and of the moment. Interesting theater that will evoke conversation after between people of all ages, sexes, races, etc....<U+00A0>Read more Read less="
"331","93","Absorbing, Clever, Great acting, Entertaining  sandra 6292",""," February 8th, 2017","See it if you like shows relevant to what is happening in our society today.","Don't see it if nothing really bad to say.="
"332","91","Absorbing, Relevant, Resonant, Great writing, Emotional  Andrea Michelle",""," February 7th, 2017","See it if you love theater that makes you question what is moral and what impact bad decisions can have toward a positive outcome.","Don't see it if you aren't interested in stretching the way you view those struggling in the world.="
"333","90","Intelligent, Refreshing, Relevant, Resonant, Great singing  Ryan G",""," February 7th, 2017","See it if you want to see the possible Tony Award performance of Ben Platt","Don't see it if you want to miss an amazing show="
"334","50","Great acting, Cliched, Overrated, Great singing, Glib  Mark J.",""," February 7th, 2017","See it if You want to see Ben Platt give one of the best musical performances of the past decade","Don't see it if You or someone you know has ever had mental issues.=Also The way that this musical treats Connor is absolutely unforgivable, but it's so well-performed that you have to see it anyways....<U+00A0>Read more Read less="
"335","100","Great acting, Relevant, Great writing, Great singing, Great staging  Bob 6263",""," February 6th, 2017","See it if You want to see PERFECTION! One of the best productions ever.","Don't see it if You don't like musicals with a message.=Also Flawless acting with a beautiful score. Funny & poignant at the same time. A wonderful show from beginning to end....<U+00A0>Read more Read less="
"336","100","Intelligent, Must see, Resonant  David 6293",""," February 6th, 2017","See it if You love soaring melodies and heart-breaking stories told by exquisitely talented actors.","Don't see it if you are looking for the cliche razzle-dazzle shows of Broadway-past.="
"337","100","Absorbing, Thought-provoking, Profound  kitty 6101",""," February 6th, 2017","See it if Want to see superb talent, hear beautiful music and lyrics and profound drama with hints of joy and laughter","Don't see it if You do not like dealing with teenage angst and being friendless and the consequences of depression=Also This is a life changing show that will teach you to be kind to others. Bring tissues....<U+00A0>Read more Read less="
"338","95","Edgy, Great acting, Intense, Relevant, Great singing  Jose G.",""," February 6th, 2017","See it if You love musicals that you can relate to. Also a great show for those who don't mind getting emotional watching a show.","Don't see it if You prefer happier shows with upbeat numbers. Dear Evan Hansen is an emotional rollercoaster.="
"339","95","Absorbing, Thought-provoking, Great singing  Roger S NYC",""," February 6th, 2017","See it if you like new and refreshing stories that tell us about personal struggles and growth.","Don't see it if you don't like Ben Platt because this is his show and he is wonderful!="
"340","85","Great acting, Intelligent, Thought-provoking, Relevant, Great staging  dpsnyc",""," February 6th, 2017","See it if you love great acting, are in the mood to see something that is a bit depressing, but also profound.","Don't see it if you're in the mood for something fluffy and fun.="
"341","94","Resonant, Great writing, Modern, Great projection design, Emotionally amplified  Robert L NYC",""," February 6th, 2017","See it if You would be interested in the life challenges of a socially-awkward teenager. You love modern musical styles set in the American suburb.","Don't see it if Prefer classic Broadway shows that have larger orchestras, large choruses and are full of spectacle.="
"342","100","Great acting, Must see, Great writing, Great singing, Great staging  Chris Chong",""," February 6th, 2017","See it if no ifs and or buts... you must see it!! You won't regret it. It's one of the best shows ever!","Don't see it if you like making yourself suffer and deny yourself anything good in life.=Also Absolutely loved the show if you couldn't tell already! It's a great storyline that deals with teenage suicides and isolation. Bring plenty of tissues! The story will break your heart but also give you hope. Ben Platt is an absolute delight! Phenomenal acting and singing!...<U+00A0>Read more Read less="
"343","83","Intense, Thought-provoking, Relevant, Cliched, Entertaining  Mitch",""," February 4th, 2017","See it if you like  coming of age  stories that are serious, with emotional songs.","Don't see it if you like some humor with your serious themes. This show has almost no humor.="
"344","100","Intelligent, Thought-provoking, Must see, Profound, Riveting  Sean Ryan",""," February 4th, 2017","See it if you are looking for an emotional roller coaster of a show that will leave you on the edge of your seat. BRING TISSUES!!!!","Don't see it if you don't want to cry.="
"345","95","Absorbing, Great acting, Resonant, Great writing, Great singing  Sue 8",""," February 2nd, 2017","See it if You like to leave a theater feeling something. Or if you ever felt like you were an outcast in high school. Or ever.","Don't see it if you're incapable of empathy.="
"346","100","Absorbing, Edgy, Great acting, Thought-provoking, Great singing  LadySpinQueen",""," February 1st, 2017","See it if You want to be BLOWN AWAY by some AMAZING acting, singing and story telling! I am STILL in awe and saw it a week ago! It's a MUST SEE !!","Don't see it if you don't have a heart. Period! no reason NOT to see it!!!="
"347","100","Absorbing, Ambitious, Thought-provoking, Must see, Relevant  Nickk",""," January 30th, 2017","See it if Speaks right to everyone for all ages and definitely a must see for any millennial and their parents too. About love and family.","Don't see it if I have no reasons to say not to=Also Breathtaking performances. Everyone fully into the character and portarywd perfectly. Captures life today and getting caught up in social media. Truly teaches love of others and especially the self and shows that everyone has a place in the world. You will truly be found...<U+00A0>Read more Read less="
"348","96","Must see, relevant, great writing, emotional & absorbing  Dana G",""," January 30th, 2017","See it if Ben Platt is terrific. The score is beautiful, full of timely message that resonate with everyone in some way. Raw & powerful.","Don't see it if You don't like to connect with characters in a musical & expect something light with a happy theme. This is emotional.=Also You could hear the sniffling throughout the theatre. We were lucky to experience a talkback after the show. The actors were so generous with their time & you could see their love for the show not only as we were talking with them but throughout the show from start to finish....<U+00A0>Read more Read less="
"349","99","Absorbing, Great acting, Great singing, Great staging  John S 6158",""," January 30th, 2017","See it if love great story and singing that gets the audience totally absorbed","Don't see it if can not deal with some edgy themes="
"350","86","Absorbing, Great acting, Intelligent  Rita 9",""," January 29th, 2017","See it if if you want to see a thought provoking story with great acting.","Don't see it if you don't want to cry...="
"351","95","Absorbing, Great acting, Relevant, Great writing, Great singing  Zach A.",""," January 29th, 2017","See it if you've ever felt lonely or lost or struggled to connect. See it if you've ever felt helpless in the face of grief or a tragic loss.","Don't see it if you have no idea about the social media landscape - but the acting (especially Ben Platt's performance) should not be missed!=Also Sometimes tragic, always beautiful, and a touching tribute to adolescence - take your family, bring your tissues, and call your mom right after!!...<U+00A0>Read more Read less="
"352","83","Ambitious, Edgy, Great acting, Profound, Relevant  Kacey Bange",""," January 28th, 2017","See it if If you are a millennial, this musical seems to have been written to directly address your issues. It's got a CLEAR fanbase & you can sss why","Don't see it if Trigger warnings for suicide and mental illness. It's a very 2010s kind of show, it's probably going to age like Rent. Its for the youths.="
"353","100","Great acting, Must see, Profound, Relevant, Riveting  sgreen3",""," January 27th, 2017","See it if You enjoy musical theatre of any kind. Incredible show, incredible acting by Ben Platt.","Don't see it if You (or your kids) are too young. I'd say 12-13+ but that's one opinion.="
"354","95","Absorbing, Intense, Must see, Relevant, Excruciating  Rob 6286",""," January 27th, 2017","See it if You can empathize with sometimes feeling like an  outsider.  Also to see what will certainly be a Tony winning performance from Ben Platt","Don't see it if You're not ready to cry buckets.="
"355","97","Absorbing, Great acting, Refreshing, Resonant, Great singing  Zachary 5",""," January 27th, 2017","See it if you enjoy cathartic theater with catchy music, a resonant story, and really appreciate strong acting and vocal performances.","Don't see it if you tend to avoid theater that deals with difficult topics such as suicide.="
"356","92","Absorbing, Ambitious, Relevant, Riveting, Great singing  Con B",""," January 25th, 2017","See it if you want to see a show with incredible music and an extremely relevant storyline.","Don't see it if you are unable to see a show about teen suicide.="
"357","92","Absorbing, Ambitious, Great acting, Relevant, Great singing  Joel C",""," January 23rd, 2017","See it if It is wonderful for all but students will truly be effected by it. Speaks to many people on many levels.","Don't see it if You've never had a bad day or experience in your life="
"358","95","Absorbing, Edgy, Intense, Thought-provoking, Masterful  PJ",""," January 23rd, 2017","See it if you're looking for a dramatic musical with an original plot and contemporary music, beautifully and poignantly performed. I predict Tonys!","Don't see it if you have young children, or you want a light, dance heavy musical. The material is dark but important!="
"359","91","Absorbing, Intelligent, Riveting  David 626377",""," January 21st, 2017","See it if You like music from Next to Normal composers; want an emotional rollercoaster ride, watch an amazing star is born perform his heart out.","Don't see it if Don't like to be absorbed in emotional storytelling at its finest with music that will tug at every heartstring you have within your being.="
"360","68","Overrated, Great singing  David G 6097",""," January 20th, 2017","See it if You want to see a well done hopelessly newfangled musical with a star turn ben platt. More of an after school special than bway musicalF","Don't see it if you have no patience for what has become of Broadway music<U+2026> Banal pop music=Also This is one of those heartfelt musicals that you're supposed to feel more than enjoy. In the style of next to normal for once. It's well done for what it is but it's mostly an afterschool special with music...<U+00A0>Read more Read less="
"361","100","Funny, Absorbing, Clever, Entertaining, Great singing  Shari Robin",""," January 20th, 2017","See it if You have a heart and sole and enjoy a show that makes you gasp one minute, laugh the next, and then cry. It really grabs you in!","Don't see it if Are overly sensitive or opinionated with someone emulating someone with a disability....but if you are, you should still see it <U+0001F44D>="
"362","95","Absorbing, Great acting, Profound, Relevant, Great singing  Arthur 5",""," January 20th, 2017","See it if you have ever been or know someone who was an outsider...or if you want to see how Social Media can be corrupted in a click","Don't see it if you don't want to be challenged by 21st technology overplayed with age old issues.="
"363","95","Absorbing, Must see, Relevant, Resonant, Great singing  Katie 4",""," January 18th, 2017","See it if You like contemporary musicals with amazing vocal performances. You like emotionally charged stories with memorable songs.","Don't see it if You don't want to be put through an emotional wringer! (Bring tissues!)="
"364","97","Absorbing, Great acting, Intelligent, Refreshing, Resonant  Randy R 6094",""," January 17th, 2017","See it if you love modern pop-style Broadway scores, you love realistic portrayals of modern life including the effects of social media.","Don't see it if you are especially sensitive to suicide.="
"365","92","Great acting, Thought-provoking, Must see, Relevant  Ron J",""," January 16th, 2017","See it if You're interested in seeing a thought provoking play that shows a real human side of what can happen by your actions, both good and bad.","Don't see it if If you don't want to leave the theater thinking about how your actions impact others.="
"366","98","Intelligent, Thought-provoking, Must see, Profound, Relevant  ChrisRX",""," January 15th, 2017","See it if You're human! We've all been  on the outside looking in  sometime in our lives! This show opens hearts & minds and we need more of that!!","Don't see it if You're an unfeeling, uncaring bully who doesn't care about anyone but themselves! Although in reality, you're the ones that NEED to see it!=Also Dear Evan Hansen is such a touching piece of work. It is a contemporary show that deals with issues and feelings that people have always dealt with. The music and the acting are excellent! Ben Platt is amazing! I predict that he will win for Best Actor in a musical and the show will win Best Musical at the Tony Awards this year. Please do yourself a favor and take everyone you love to see Dear Evan Hansen. Then you'll be recommending it to everyone as I am now. If everyone saw this show, the world would be a kinder place!...<U+00A0>Read more Read less="
"367","95","Thought-provoking, Profound, Refreshing, Relevant, Resonant  Jennifer C 6160",""," January 12th, 2017","See it if Love contemporary musicals. Bring your teenagers.","Don't see it if like conventional musicals like Phantom or Cats="
"368","92","Funny, Great acting, Intense, Must see, Relevant  Barbara 7012",""," January 12th, 2017","See it if You are, know or have ever been a middle schooler.","Don't see it if You don't care about feelings and self-esteem="
"369","100","Absorbing, Intelligent, Must see  Linda B 612661",""," January 9th, 2017","See it if If you have ever felt like you don't belong or if you have a heart in your body !","Don't see it if You are the most cynical person on the planet.="
"370","98","Absorbing, Clever, Masterful, Great writing, Great singing  lola",""," January 9th, 2017","See it if You are a parent of a teen or a teen themselves and want to really feel emotion during the performance.","Don't see it if You don't want to cry.="
"371","100","Absorbing, Intense, Must see, Riveting, Heartbreaking  Joshypants27",""," January 8th, 2017","See it if You have ever felt alone in the world. Ben Platt's performance is a must-see masterpiece. The true power of social media is explored.","Don't see it if Teen suicide makes you feel uncomfortable or you are looking for a purely comedic, superficial show.="
"372","98","Great acting, Intelligent, Must see, Great writing, Great singing  George S",""," January 7th, 2017","See it if you want to see a well written book and score played out by superb actors on Broadway.","Don't see it if (n/a)="
"373","95","Absorbing, Ambitious, Great acting, Quirky, Refreshing  JScott M",""," January 6th, 2017","See it if like your musicals fresh and engaging.","Don't see it if your musicals light hearted. It is not a  breezy  show.="
"374","100","Must see, Profound, Refreshing, Relevant, Great singing  Mike Y",""," January 5th, 2017","See it if you like modern musicals, contemporary composers/lyricists, and relatable plots . This show does not disappoint.","Don't see it if you only like musicals with large dance numbers and toe-tapping songs. This show will make you think and reflect on your own life.=Also Dear Evan Hansen is by far the best musical I have seen on Broadway in awhile. The plot is extremely relevant and important to our society in the 21st century. The eight person cast leaves everything on the stage, and are an extremely talented bunch. Ben Platt's portrayal of Evan is extraordinary. From his acting to his singing, he by far is giving it all in every performance. I would RUN to see this show. Audiences of all ages will be able to relate to this production. Should not be missed!...<U+00A0>Read more Read less="
"375","95","Profound, Relevant, Resonant, Emotional, Great performances  Amy L 6",""," January 4th, 2017","See it if you are ready for a highly emotional musical experience that takes you from laughter to full blown sobs. Ben Platt is extraordinary.","Don't see it if you aren't ready to peer into the raw reality of young people with challenges trying to navigate the complexities of life.="
"376","95","Great acting, Intelligent, Thought-provoking, Resonant, Emotional,  Shanphelia",""," January 4th, 2017","See it if you want to see an original show using musical format so well, witness amazing performance by Ben Platt, & experience an emotional journey","Don't see it if you don't like to cry (or be around crying) in theatre, you don't like a teenage protagonist, or you're looking for a Les Mis type epic=Also I was fortunate enough to see this last night and, cliched as the phrase  emotional journey  sounds, I really felt like that's what I experienced. Can't remember the last time I cried so much, and for so many variations of sadness, longing, and joy, in the theatre. Ben Platt is giving a performance of a lifetime and he's only 23. Don't miss seeing this character he's developed and brought to life. The show itself is really engaging, and very humorous at times, and the music has stuck with me. There were some uneven moments for me at top of Act 2, but in general this is one of the most memorable audience experiences I have had. The show does not go in all of the directions you might assume -- let it surprise you! And just let go and experience the emotions with your fellow audience members!...<U+00A0>Read more Read less="
"377","70","Cliched, Overrated  MAUREEN H 6154",""," January 4th, 2017","See it if you lower your expectations from all the hype it is getting. It's just okay, not that special. The lead actor is impressive.","Don't see it if you don't want to see something that has already been done in many other shows.=Also With the tech-set and the s/w autistic boy lead it seemed more like  The Curious Incident of the Dog in Nighttime  The Musical.!...<U+00A0>Read more Read less="
"378","98","Ambitious, Great acting, Masterful, Profound, Great singing  Torrey",""," January 4th, 2017","See it if you're looking for a new musical that is relevant and striking. Amazing acting/singing/lighting/staging. Very emotional.","Don't see it if if you want a classic show, or a fluffy piece with no substance. It's definitely deep and emotional.="
"379","98","Absorbing, Great acting, Thought-provoking, Must see, Great staging  Member 1d1d1f20",""," December 30th, 2016","See it if As close the the perfect musical I've seen. Lots of shows to still open but it has to be up for the Tony. Beautifully executed & performed.","Don't see it if You are looking for a fairytale or comedy. This is thought provoking and gorgeous.="
"380","100","Absorbing, Thought-provoking, Profound, Great writing, Great singing  Dylan Randazzo",""," December 30th, 2016","See it if you want the most relatable and purposeful story on Broadway and want to be absorbed with incredible performances and music.","Don't see it if you want something less emotionally tolling and lighter.="
"381","100","Absorbing, Must see, Riveting, Great writing, Great singing  BwayNerd143",""," December 30th, 2016","See it if you want to see the next big broadway hit","Don't see it if you dislike drama="
"382","90","Absorbing, Intelligent, Resonant, Great writing, Great singing  DBF203",""," December 29th, 2016","See it if you are interested in adolescent/family issues and appreciate a well-constructed, well-paced story line enhanced by amazing singing talent.","Don't see it if you don't care for frequent song breaks standing in for in-depth dialogue or if the social  misfit  and parental angst themes annoy you.="
"383","97","Funny, Absorbing, Great acting, Great writing, Great singing  Denniss",""," December 28th, 2016","See it if you enjoy a profound theater experience replete with a wonderful score, book, singing, and acting.","Don't see it if If you require a splashy extravaganza with large choreographed dances..=Also This show is a must see. You walk away with laugh lines on your face as well as tear drops from more sentimental moments. There is some frustration that you cannot access a cast recording yet that you would definitely want in your library....<U+00A0>Read more Read less="
"384","94","Funny, Absorbing, Relevant, Resonant, Great singing  Erin D 2",""," December 28th, 2016","See it if ready for a new musical, with high school themes that will make you laugh and bawl your eyes out in the same scene. Ben Platt is amazing","Don't see it if Discussing suicide is uncomfortable to you. Or if you're looking for a classic upbeat type musical=Also The whole cast is amazing, but Ben Platt really brought this character to life. I think this is an important show to see for the family 11ish and up. The subject matter is very serious, but bringing it to the table in a lighthearted way, while still injecting the pain and suffering, is a triumph....<U+00A0>Read more Read less="
"385","95","Thought-provoking, Masterful, Must see, Profound, Great singing  Christian Pisco",""," December 26th, 2016","See it if you like an original story that captures the power of social media and the faults of human greed.","Don't see it if you can't handle the idea of death/mental illness.="
"386","92","Absorbing, Great acting, Relevant, Entertaining, Necessary  Nate S 6162",""," December 23rd, 2016","See it if you enjoy pop-rock scores; you want to see a star-making performance; you are in any way affected by issues of social media or anxiety","Don't see it if you are easily triggered by discussions of suicide; you prefer traditional musicals with large ensembles="
"387","100","Clever, Great acting, Intense, Masterful, Must see  David13",""," December 23rd, 2016","See it if you love to laugh and cry.","Don't see it if you don't like to cry.="
"388","90","Absorbing, Clever, Great acting, Riveting, Entertaining  Clever",""," December 22nd, 2016","See it if An original musical with a protagonist who represents the best and worst in all of us. An all-consuming story of human transformation.","Don't see it if The story is outlandish and problematic, but this is greatly overshadowed by the way it's told. If you're hunting for logic, look elsewhere.="
"389","95","Clever, Profound, Great singing  Ann K 6159",""," December 22nd, 2016","See it if You are a parent, sibling, teacher, counselor or anyone who wants to witness the effects of a family tragedy and the people it involves.","Don't see it if You do not want to cry through a realistic family/school situation and the consequences of one's actions. This is a 2 pack of tissues show.="
"390","88","Great acting, Relevant, Moving  BonnieO",""," December 22nd, 2016","See it if You like character driven stories that show real emotion, struggle & growth. Brilliant set amplifies theme of needing relationships IRL.","Don't see it if You don't do sad stories. (There's also humor & redemption.) You aren't interested in teen stories. (There's also plenty of adult angst.)="
"391","75","Ambitious, Clever, Intelligent, Relevant, Overrated  Philip 6247",""," December 22nd, 2016","See it if you like musicals about difficult subjects cleverly staged, well-acted, and well-sung.","Don't see it if you're tired of musicals with songs that don't stay with you, and if you don't mind a predictable climax that prepared you for a surprise=Also In the climax, Evan reveals that he wrote the letter found on Connor, and, predictably, the Murphys respond with anger and a sense of betrayal. I was surprised that not one of the Murphys declined to believe Evan or to suggest that his confession was his way of protecting them from the pain of the letter, which, after all, they had read before the whole Connor movement began. In other words, it seemed too easy for Evan to confess and for the Murphys to believe him this far along in the process of redefining Connor's life. Evan's lie has gotten away from him, beyond his control. Who now could make the Murphys believe that Evan wrote the letter  I think only Evan's mother and psychiatrist. The Murphys are now invested in the myth of Connor, which has become much easier for them to accept than the reality expressed in Evan's letter, which ironically enough, applied not just to Evan but also to Connor. I'm also not convinced that Evan would have confessed so readily at that point....<U+00A0>Read more Read less="
"392","97","Absorbing, Clever, Enchanting, Exquisite, Entertaining  Maggie M 2",""," December 21st, 2016","See it if Love great talent","Don't see it if No reason="
"393","90","Thought-provoking, Great singing, Subversive  Brodo Swaggins",""," December 19th, 2016","See it if you want pop a theater boner. This show is spectacular.","Don't see it if you don't like white people, I guess  It's a pretty white show.="
"394","100","Great acting, Intelligent, Must see, Resonant  ROBERTA Ehl",""," December 18th, 2016","See it if Like thought provoking, emotional, powerful and beautiful stories. Ben Platt is out of this world great!","Don't see it if If you are looking more for a fairy tale and dancing. But it is so good. Bottom line, just go see it.="
"395","99","Absorbing, Clever, Great acting, Great writing, Great singing  Paladin",""," December 17th, 2016","See it if you'd enjoy an original musical with a very interesting story, great score and terrific acting.","Don't see it if you don't enjoy an emotional story with many layers.="
"396","90","Absorbing, Ambitious, Great acting, Intelligent, Great writing  Elizabeth 6254",""," December 17th, 2016","See it if you enjoy a 'real' tho fictional coming of age story; you appreciate the best off B'Way has to offer and that makes it to B'Way","Don't see it if you are uncomfortable with difficult subjects that some adolescents deal with (don't want to spoil it but be forewarned)="
"397","93","Great acting, Riveting, Great writing, Great singing, Great staging  AMANDA R 6124",""," December 15th, 2016","See it if you want a great story with a cast of amazing vocalists. Different than most other shows in the best way possible.","Don't see it if you dislike small casts="
